0,0
10,0
20,0
30,0
40,0
50,0
60,0
70,0
80,90
90,90
100,90
110,90
120,154
130,154
140,154
150,154
160,314
170,314
180,314
190,314
200,314
210,314
220,314
230,351
240,351
250,351
260,351
270,356
280,356
290,356
300,356
310,356
320,366
330,366
340,366
350,366
360,366
370,354
380,354
390,354
400,354
410,354
420,423
430,423
440,423
450,423
460,423
470,500
480,500
490,500
500,500
510,500
520,500
530,500
540,1032
550,1032
560,1032
570,1032
580,1064
590,1064
600,1064
610,1064
620,1064
630,544
640,544
650,544
660,544
670,527
680,527
690,527
700,527
710,527
720,527
730,527
740,527
750,527
760,1059
770,1059
780,1349
790,1349
800,1349
810,1349
820,1366
830,1366
840,1366
850,1366
860,1366
870,1366
880,1366
890,1366
900,1366
910,1392
920,1392
930,1392
940,1392
950,1392
960,1392
970,1001
980,1001
990,1001
1000,1009
1010,1009
1020,1009
1030,1009
1040,1009
1050,1009
1060,1009
1070,1009
1080,1009
1090,1009
1100,1009
1110,1009
1120,1009
1130,1009
1140,1009
1150,1009
1160,1009
1170,1009
1180,1009
1190,1009
1200,1541
1210,1541
1220,1541
1230,1541
1240,1541
1250,1541
1260,1541
1270,1544
1280,1544
1290,1544
1300,1544
1310,1544
1320,1544
1330,1544
1340,1544
1350,1540
1360,1540
1370,1540
1380,1540
1390,1540
1400,1540
1410,1540
1420,1646
1430,1646
1440,1646
1450,1646
1460,1646
1470,1646
1480,1844
1490,1844
1500,1844
1510,1844
1520,1844
1530,1844
1540,1844
1550,1844
1560,1844
1570,1844
1580,1844
1590,1844
1600,1844
1610,1844
1620,1844
1630,1631
1640,1631
1650,1631
1660,1631
1670,1631
1680,1631
1690,1567
1700,1567
1710,1567
1720,1567
1730,1567
1740,1567
1750,1566
1760,1566
1770,1566
1780,1566
1790,1566
1800,1566
1810,1555
1820,1555
1830,1555
1840,1555
1850,1555
1860,1586
1870,1586
1880,1586
1890,1586
1900,1586
1910,1586
1920,1586
1930,1586
1940,1586
1950,1586
1960,1586
1970,1586
1980,1586
1990,1586
2000,1497
2010,1497
2020,1497
2030,1497
2040,1497
2050,1497
2060,1494
2070,1494
2080,1494
2090,1494
2100,1494
2110,1494
2120,1494
2130,1494
2140,1494
2150,1494
2160,1494
2170,1494
2180,1494
2190,1494
2200,1494
2210,1515
2220,1515
2230,1515
2240,1515
2250,1515
2260,1515
2270,1515
2280,1515
2290,1535
2300,1535
2310,1535
2320,1535
2330,1535
2340,1535
2350,1535
2360,1535
2370,1535
2380,1535
2390,1535
2400,1535
2410,1535
2420,1535
2430,1535
2440,1535
2450,1535
2460,1535
2470,1535
2480,1535
2490,1547
2500,1547
2510,1547
2520,1547
2530,1547
2540,1547
2550,1547
2560,1547
2570,1567
2580,1567
2590,1567
2600,1567
2610,1567
2620,1567
2630,1567
2640,1567
2650,1567
2660,1567
2670,1567
2680,1567
2690,1567
2700,1567
2710,1567
2720,1587
2730,1587
2740,1587
2750,1587
2760,1587
2770,1587
2780,1587
2790,1587
2800,1607
2810,1607
2820,1607
2830,1607
2840,1607
2850,1607
2860,1607
2870,1607
2880,1607
2890,1607
2900,1607
2910,1607
2920,1607
2930,1607
2940,1607
2950,1607
2960,1607
2970,1607
2980,1607
2990,1607
3000,1619
3010,1619
3020,1619
3030,1619
3040,1619
3050,1619
3060,1619
3070,1619
3080,1639
3090,1639
3100,1639
3110,1639
3120,1639
3130,1639
3140,1639
3150,1639
3160,1639
3170,1639
3180,1639
3190,1639
